cumulative_enrollment,cum_enrollment_sed,socio_ec_disadv_pct
3484.0,2215.0,0.6357634902411022
9364.0,7902.0,0.8438701409653994
17126.0,13273.0,0.7750204367628167
145.0,79.0,0.5448275862068965
124.0,113.0,0.9112903225806451
91.0,86.0,0.945054945054945
3292.0,2049.0,0.6224179829890644
63046.0,56363.0,0.893998033182121
7921.0,5984.0,0.7554601691705592
2633.0,1046.0,0.39726547664261297
3524.0,243.0,0.06895573212258797
8214.0,5061.0,0.6161431701972242
139240.0,85082.0,0.6110456765297329
13541.0,1798.0,0.13278192157152352
759.0,570.0,0.7509881422924901
76817.0,40648.0,0.5291537029563769
7772.0,4770.0,0.6137416366443644
13195.0,10556.0,0.8
7611.0,5404.0,0.7100249638680857
33210.0,15532.0,0.4676904546823246
58012.0,33147.0,0.5713817830793629
9469.0,6140.0,0.6484317245749287
11964.0,8194.0,0.6848879973253093
5610.0,1361.0,0.24260249554367203
91.0,84.0,0.9230769230769231
8151.0,3094.0,0.379585326953748
838.0,694.0,0.8281622911694511
22122.0,9022.0,0.4078293101889522
3060.0,249.0,0.08137254901960785
631.0,515.0,0.8161648177496038
10008.0,2789.0,0.27867705835331735
12254.0,3929.0,0.32062999836787986
960.0,589.0,0.6135416666666667
603.0,166.0,0.2752902155887231
784.0,722.0,0.9209183673469388
4806.0,3281.0,0.6826883062838119
2797.0,1590.0,0.5684662138005006
33121.0,2375.0,0.07170677213852239
5062.0,4013.0,0.7927696562623469
13256.0,9438.0,0.7119794809897405
54460.0,45651.0,0.8382482556004407
469.0,440.0,0.9381663113006397
15501.0,8241.0,0.5316431197987227
13496.0,8263.0,0.6122554831061056
59.0,0.0,0.0
16523.0,7071.0,0.42794891968770804
2062.0,863.0,0.4185257032007759
4925.0,1996.0,0.40527918781725886
2102.0,858.0,0.4081826831588963
8874.0,7239.0,0.8157538877620013
18200.0,16836.0,0.925054945054945
10945.0,3159.0,0.2886249428962997
5548.0,4931.0,0.888788752703677
3941.0,2930.0,0.7434661253488962
5328.0,3381.0,0.6345720720720721
12057.0,6521.0,0.540847640374886
968.0,371.0,0.38326446280991733
7329.0,3129.0,0.4269340974212034
1822.0,56.0,0.030735455543358946
83.0,67.0,0.8072289156626506
10239.0,2428.0,0.2371325324738744
552.0,292.0,0.5289855072463768
2325.0,1683.0,0.7238709677419355
197.0,147.0,0.7461928934010152
763.0,498.0,0.6526867627785059
2476.0,322.0,0.13004846526655897
940.0,449.0,0.4776595744680851
421.0,381.0,0.9049881235154394
20.0,15.0,0.75
6924.0,5933.0,0.8568746389370306
224.0,189.0,0.84375
10750.0,4775.0,0.4441860465116279
222.0,170.0,0.7657657657657657
320.0,266.0,0.83125
885.0,560.0,0.632768361581921
143.0,78.0,0.5454545454545454
6337.0,2718.0,0.4289095786649834
176.0,130.0,0.7386363636363636
537.0,371.0,0.6908752327746741
5570.0,3677.0,0.6601436265709156
1400.0,718.0,0.5128571428571429
441.0,199.0,0.4512471655328798
14.0,0.0,0.0
2574.0,1343.0,0.5217560217560218
17479.0,6626.0,0.3790834715944848
905.0,686.0,0.7580110497237569
609.0,340.0,0.5582922824302134
83.0,64.0,0.7710843373493976
8557.0,5924.0,0.6922987028164076
3117.0,346.0,0.11100417067693295
660.0,397.0,0.6015151515151516
5236.0,4769.0,0.9108097784568373
628.0,301.0,0.47929936305732485
256.0,191.0,0.74609375
969.0,627.0,0.6470588235294118
4521.0,2832.0,0.6264100862641009
798.0,390.0,0.48872180451127817
1197.0,540.0,0.45112781954887216
1954.0,661.0,0.3382804503582395
556.0,262.0,0.4712230215827338
7888.0,6004.0,0.7611561866125761
1058.0,770.0,0.7277882797731569
280.0,205.0,0.7321428571428571
2672.0,2302.0,0.8615269461077845
5021.0,960.0,0.19119697271459868
8928.0,4474.0,0.5011200716845878
2892.0,2598.0,0.8983402489626556
843.0,538.0,0.638196915776987
4090.0,2924.0,0.7149144254278729
88.0,76.0,0.8636363636363636
231.0,76.0,0.329004329004329
3339.0,1927.0,0.5771188978736148
998.0,199.0,0.19939879759519039
361.0,222.0,0.6149584487534626
3586.0,3184.0,0.8878973786949247
4256.0,3075.0,0.7225093984962406
3956.0,2741.0,0.6928715874620829
46717.0,37082.0,0.7937581608408074
702.0,627.0,0.8931623931623932
92.0,80.0,0.8695652173913043
828.0,789.0,0.9528985507246377
5670.0,3064.0,0.5403880070546737
438.0,221.0,0.5045662100456622
1197.0,503.0,0.4202172096908939
853.0,415.0,0.48651817116060964
403.0,351.0,0.8709677419354839
2916.0,932.0,0.3196159122085048
4126.0,1593.0,0.38608822103732426
300.0,27.0,0.09
123.0,78.0,0.6341463414634146
1257.0,815.0,0.6483691328560064
544.0,398.0,0.7316176470588235
817.0,294.0,0.3598531211750306
44343.0,27127.0,0.6117538281126672
9003.0,4952.0,0.5500388759302455
2571.0,2266.0,0.881369117075068
1113.0,809.0,0.7268643306379156
4332.0,1806.0,0.4168975069252078
5244.0,624.0,0.11899313501144165
4662.0,2228.0,0.4779064779064779
296.0,274.0,0.9256756756756757
194.0,140.0,0.7216494845360825
31684.0,9363.0,0.2955119303118293
5863.0,2595.0,0.44260617431349136
2548.0,583.0,0.22880690737833595
964.0,925.0,0.9595435684647303
1374.0,1229.0,0.8944687045123726
368.0,318.0,0.8641304347826086
141.0,69.0,0.48936170212765956
588.0,532.0,0.9047619047619048
24277.0,8191.0,0.3373975367631915
17353.0,10044.0,0.5788048176107877
252.0,240.0,0.9523809523809523
5960.0,1783.0,0.29916107382550333
120.0,51.0,0.425
213.0,128.0,0.6009389671361502
807.0,490.0,0.6071871127633209
14.0,0.0,0.0
159.0,143.0,0.89937106918239
336.0,249.0,0.7410714285714286
10410.0,8391.0,0.8060518731988473
4001.0,2469.0,0.6170957260684828
6164.0,4521.0,0.7334523036988968
415.0,354.0,0.8530120481927711
316.0,211.0,0.6677215189873418
15981.0,10236.0,0.6405106063450348
24891.0,10810.0,0.434293519746093
302.0,202.0,0.6688741721854304
1256.0,348.0,0.2770700636942675
111.0,99.0,0.8918918918918919
38702.0,30877.0,0.7978140664565139
178.0,116.0,0.651685393258427
7128.0,5602.0,0.7859147025813692
6134.0,737.0,0.12014998369742419
734.0,356.0,0.48501362397820164
11375.0,6640.0,0.5837362637362637
924.0,736.0,0.7965367965367965
14269.0,6425.0,0.4502768238839442
22290.0,19556.0,0.8773441004934949
1137.0,958.0,0.8425681618293756
631.0,295.0,0.4675118858954041
224.0,222.0,0.9910714285714286
15916.0,11564.0,0.7265644634330234
4345.0,2574.0,0.5924050632911393
180.0,90.0,0.5
4706.0,2625.0,0.5577985550361241
17268.0,9919.0,0.5744151030808432
15028.0,12801.0,0.8518099547511312
14584.0,12380.0,0.8488754799780581
769.0,769.0,1.0
31885.0,22414.0,0.7029637760702525
27460.0,18759.0,0.6831391114348143
52.0,27.0,0.5192307692307693
3701.0,510.0,0.13780059443393677
14340.0,3585.0,0.25
1754.0,773.0,0.44070695553021666
3921.0,3492.0,0.8905891354246366
2056.0,1700.0,0.8268482490272373
498.0,438.0,0.8795180722891566
12383.0,9164.0,0.7400468384074942
914.0,106.0,0.11597374179431072
3944.0,2683.0,0.6802738336713996
872.0,158.0,0.1811926605504587
221.0,202.0,0.9140271493212669
1991.0,1750.0,0.8789552988448016
1183.0,978.0,0.8267117497886729
296.0,253.0,0.8547297297297297
34828.0,25254.0,0.7251062363615481
15435.0,10842.0,0.7024295432458698
892.0,823.0,0.922645739910314
185.0,77.0,0.41621621621621624
2063.0,766.0,0.37130392632089193
10464.0,3931.0,0.3756689602446483
9504.0,6829.0,0.7185395622895623
452.0,429.0,0.9491150442477876
3670.0,2342.0,0.6381471389645776
10526.0,5551.0,0.5273608208246248
216.0,155.0,0.7175925925925926
1514.0,737.0,0.4867899603698811
872.0,401.0,0.4598623853211009
1111.0,630.0,0.5670567056705671
6526.0,5018.0,0.7689243027888446
12617.0,9402.0,0.7451850677657129
31926.0,10926.0,0.3422289043412892
1415.0,1302.0,0.9201413427561838
2116.0,1566.0,0.7400756143667296
39.0,36.0,0.9230769230769231
15.0,0.0,0.0
1590.0,1132.0,0.7119496855345911
253.0,78.0,0.308300395256917
1446.0,1356.0,0.9377593360995851
5408.0,2318.0,0.4286242603550296
3264.0,1424.0,0.4362745098039216
1639.0,1104.0,0.673581452104942
2195.0,2060.0,0.9384965831435079
4615.0,1870.0,0.40520043336944744
2266.0,2034.0,0.8976169461606355
10615.0,6881.0,0.6482336316533208
415.0,44.0,0.10602409638554217
467.0,444.0,0.9507494646680942
1541.0,1123.0,0.7287475665152499
931.0,717.0,0.7701396348012889
2319.0,1207.0,0.5204829667960328
1119.0,832.0,0.743521000893655
711.0,393.0,0.5527426160337553
14625.0,11173.0,0.7639658119658119
943.0,727.0,0.7709437963944857
10881.0,5957.0,0.5474680635970959
